KIF;SJF;1-1;Other data;
HIL;AaB;0-1;Other data;
HBK;FCF;0-1;Other data;
HOB;ACH;0-1;Other data;
NBK;FCH;2-1;Other data;
VEN;B.93;2-0;Other data;
