HBK;NBK;3-0;Other data;
HOB;B.93;0-2;Other data;
FCF;HIL;0-1;Other data;
SJF;VEN;2-2;Other data;
FCH;AaB;0-0;Other data;
ACH;KIF;3-0;Other data;
