AaB;HBK;2-0;Other data;
NBK;SJF;5-1;Other data;
ACH;HIL;1-3;Other data;
FCH;HOB;2-3;Other data;
FCF;B.93;2-0;Other data;
KIF;VEN;0-0;Other data;
