FCF;AaB;1-0;Other data;
HOB;HIL;0-1;Other data;
FCH;VEN;2-1;Other data;
HBK;KIF;3-0;Other data;
NBK;B.93;2-0;Other data;
ACH;SJF;1-0;Other data;
