HIL;FCF;5-0;Other data;
SJF;B.93;3-1;Other data;
AaB;NBK;0-1;Other data;
KIF;VEN;2-2;Other data;
HOB;HBK;3-0;Other data;
FCH;ACH;1-0;Other data;
