AaB;B.93;1-0;Other data;
HOB;KIF;2-0;Other data;
NBK;HIL;4-1;Other data;
FCH;ACH;4-0;Other data;
FCF;SJF;0-1;Other data;
HBK;VEN;1-2;Other data;
