B.93;FCF;1-3;Other data;
HIL;NBK;0-0;Other data;
SJF;AaB;1-0;Other data;
HBK;VEN;1-1;Other data;
KIF;ACH;2-2;Other data;
HOB;FCH;3-0;Other data;
