VEN;HIL;0-1;Other data;
SJF;AaB;0-3;Other data;
ACH;FCF;0-1;Other data;
B.93;HBK;1-0;Other data;
NBK;HOB;0-2;Other data;
KIF;FCH;2-3;Other data;
