ACH;VEN;1-0;Other data;
AaB;KIF;0-2;Other data;
HOB;SJF;2-2;Other data;
HBK;HIL;0-0;Other data;
FCH;B.93;5-1;Other data;
FCF;NBK;0-1;Other data;
