NBK;SJF;2-0;Other data;
FCF;AaB;0-0;Other data;
B.93;HIL;3-0;Other data;
ACH;HOB;0-0;Other data;
VEN;FCH;2-0;Other data;
HBK;KIF;2-0;Other data;
