HBK;AaB;2-3;Other data;
SJF;NBK;0-0;Other data;
HIL;ACH;0-1;Other data;
HOB;FCH;0-2;Other data;
B.93;FCF;1-1;Other data;
VEN;KIF;1-2;Other data;
