SJF;NBK;1-0;Other data;
AaB;FCF;0-0;Other data;
HIL;B.93;0-2;Other data;
HOB;ACH;0-0;Other data;
FCH;VEN;0-2;Other data;
KIF;HBK;4-1;Other data;
