NBK;HBK;2-0;Other data;
B.93;HOB;2-1;Other data;
HIL;FCF;3-3;Other data;
VEN;SJF;0-0;Other data;
AaB;FCH;3-0;Other data;
KIF;ACH;0-0;Other data;
