NBK;B.93;4-1;Other data;
FCF;SJF;0-3;Other data;
AaB;HIL;3-0;Other data;
ACH;HBK;0-1;Other data;
VEN;HOB;0-1;Other data;
FCH;KIF;1-2;Other data;
