ACH;B.93;1-1;Other data;
FCF;VEN;5-1;Other data;
FCH;HBK;0-0;Other data;
NBK;KIF;2-0;Other data;
HIL;SJF;0-3;Other data;
AaB;HOB;3-1;Other data;
