B.93;NBK;0-1;Other data;
SJF;FCF;1-3;Other data;
HIL;AaB;0-0;Other data;
HBK;ACH;2-2;Other data;
HOB;VEN;1-0;Other data;
KIF;FCH;0-2;Other data;
