HOB;HBK;3-0;Other data;
ACH;AaB;0-0;Other data;
KIF;FCF;0-2;Other data;
HIL;B.93;2-0;Other data;
SJF;FCH;2-0;Other data;
VEN;NBK;0-2;Other data;
