SJF;KIF;3-1;Other data;
AaB;HIL;2-3;Other data;
FCF;HBK;1-0;Other data;
ACH;HOB;1-0;Other data;
FCH;NBK;2-2;Other data;
B.93;VEN;1-2;Other data;
