KIF;B.93;1-2;Other data;
SJF;HBK;1-0;Other data;
NBK;ACH;0-0;Other data;
HIL;FCH;3-0;Other data;
VEN;AaB;5-0;Other data;
HOB;FCF;2-3;Other data;
