HIL;VEN;0-0;Other data;
AaB;SJF;3-1;Other data;
FCF;ACH;2-0;Other data;
HBK;B.93;1-2;Other data;
HOB;NBK;0-0;Other data;
FCH;KIF;0-1;Other data;
