B.93;AaB;2-1;Other data;
HIL;SJF;1-0;Other data;
FCF;NBK;3-2;Other data;
HBK;FCH;0-0;Other data;
KIF;HOB;2-1;Other data;
VEN;ACH;3-0;Other data;
