FCF;B.93;1-0;Other data;
NBK;HIL;1-3;Other data;
AaB;SJF;3-1;Other data;
VEN;HBK;2-0;Other data;
ACH;KIF;3-2;Other data;
FCH;HOB;2-3;Other data;
