B.93;AaB;2-2;Other data;
KIF;HOB;0-0;Other data;
HIL;NBK;1-2;Other data;
ACH;FCH;2-0;Other data;
SJF;FCF;0-0;Other data;
VEN;HBK;2-1;Other data;
